otel-collector-1  | 2026-06-28T03:37:40.163183505Z {"level":"info","ts":"2026-06-28T03:37:40.162Z","caller":"otelconftelemetry/tracer.go:47","msg":"Internal trace telemetry disabled","resource":{"service.instance.id":"ded92906-d306-4f6a-9f1b-5612c7150edc","service.name":"otelcol-contrib","service.version":"0.153.0"}}
simulator-1          | 2026-06-27T16:49:50.308441329Z [27/Jun/2026 16:49:50] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:49:52.412981418Z [27/Jun/2026 16:49:52] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:49:54.544848435Z [27/Jun/2026 16:49:54] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:49:56.655889112Z [27/Jun/2026 16:49:56] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:49:58.761488956Z [27/Jun/2026 16:49:58] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:00.920063189Z [27/Jun/2026 16:50:00] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:03.052841879Z [27/Jun/2026 16:50:03] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:05.203831397Z [27/Jun/2026 16:50:05] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:07.318476365Z [27/Jun/2026 16:50:07] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:09.412917997Z [27/Jun/2026 16:50:09] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:11.522129950Z [27/Jun/2026 16:50:11] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:13.640155445Z [27/Jun/2026 16:50:13] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:15.755890526Z [27/Jun/2026 16:50:15] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:17.910115297Z [27/Jun/2026 16:50:17] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:20.038261590Z [27/Jun/2026 16:50:20] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:22.178151348Z [27/Jun/2026 16:50:22] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:24.311501656Z [27/Jun/2026 16:50:24] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:26.488926691Z [27/Jun/2026 16:50:26] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:28.596407437Z [27/Jun/2026 16:50:28] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:30.708628018Z [27/Jun/2026 16:50:30] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:32.835053104Z [27/Jun/2026 16:50:32] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:34.976013320Z [27/Jun/2026 16:50:34] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:37.097563483Z [27/Jun/2026 16:50:37] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:39.220761044Z [27/Jun/2026 16:50:39] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:41.340359717Z [27/Jun/2026 16:50:41] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:43.536927344Z [27/Jun/2026 16:50:43] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:45.682682351Z [27/Jun/2026 16:50:45] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:47.786299763Z [27/Jun/2026 16:50:47] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:49.911641430Z [27/Jun/2026 16:50:49] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:52.062419367Z [27/Jun/2026 16:50:52] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:54.194612219Z [27/Jun/2026 16:50:54] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:56.299809178Z [27/Jun/2026 16:50:56] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:50:58.419964768Z [27/Jun/2026 16:50:58] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:00.578250857Z [27/Jun/2026 16:51:00] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:02.724330587Z [27/Jun/2026 16:51:02] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:04.842114742Z [27/Jun/2026 16:51:04] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:06.975687488Z [27/Jun/2026 16:51:06] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:09.102274870Z [27/Jun/2026 16:51:09] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:11.227801611Z [27/Jun/2026 16:51:11] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:13.337733334Z [27/Jun/2026 16:51:13] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:15.456599647Z [27/Jun/2026 16:51:15] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:17.594649071Z [27/Jun/2026 16:51:17] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:19.728894855Z [27/Jun/2026 16:51:19] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:21.855249598Z [27/Jun/2026 16:51:21] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:23.974266750Z [27/Jun/2026 16:51:23] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:26.137225295Z [27/Jun/2026 16:51:26] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:28.244589162Z [27/Jun/2026 16:51:28] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:30.354626646Z [27/Jun/2026 16:51:30] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:32.468049257Z [27/Jun/2026 16:51:32] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:34.592039984Z [27/Jun/2026 16:51:34] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:36.705164810Z [27/Jun/2026 16:51:36] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:38.824082971Z [27/Jun/2026 16:51:38] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:40.961994055Z [27/Jun/2026 16:51:40] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:43.102560331Z [27/Jun/2026 16:51:43] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:45.229671684Z [27/Jun/2026 16:51:45] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:47.339968176Z [27/Jun/2026 16:51:47] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:49.493196429Z [27/Jun/2026 16:51:49] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:51.619668800Z [27/Jun/2026 16:51:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:53.753479515Z [27/Jun/2026 16:51:53] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:55.880129924Z [27/Jun/2026 16:51:55] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:51:57.998031789Z [27/Jun/2026 16:51:57] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:00.111189498Z [27/Jun/2026 16:52:00] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:02.224632373Z [27/Jun/2026 16:52:02] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:04.327703094Z [27/Jun/2026 16:52:04] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:06.475789131Z [27/Jun/2026 16:52:06] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:08.614054655Z [27/Jun/2026 16:52:08] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:10.750904364Z [27/Jun/2026 16:52:10] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:12.881804318Z [27/Jun/2026 16:52:12] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:15.010902356Z [27/Jun/2026 16:52:15] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:17.116939928Z [27/Jun/2026 16:52:17] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:19.225976027Z [27/Jun/2026 16:52:19] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:21.408299726Z [27/Jun/2026 16:52:21] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:23.596066605Z [27/Jun/2026 16:52:23] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:25.728799344Z [27/Jun/2026 16:52:25] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:27.856687002Z [27/Jun/2026 16:52:27] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:29.977154997Z [27/Jun/2026 16:52:29] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:32.115000507Z [27/Jun/2026 16:52:32] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:34.306394017Z [27/Jun/2026 16:52:34] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:36.446403092Z [27/Jun/2026 16:52:36] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:38.543907244Z [27/Jun/2026 16:52:38] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:40.689512970Z [27/Jun/2026 16:52:40] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:42.809772514Z [27/Jun/2026 16:52:42] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:44.949249165Z [27/Jun/2026 16:52:44] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:47.066758197Z [27/Jun/2026 16:52:47] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:49.214594373Z [27/Jun/2026 16:52:49] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:51.363846443Z [27/Jun/2026 16:52:51] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:53.482201253Z [27/Jun/2026 16:52:53] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:55.584572600Z [27/Jun/2026 16:52:55] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:57.701627162Z [27/Jun/2026 16:52:57] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:52:59.815577608Z [27/Jun/2026 16:52:59] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:01.932485407Z [27/Jun/2026 16:53:01] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:04.064474371Z [27/Jun/2026 16:53:04] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:06.220667247Z [27/Jun/2026 16:53:06] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:08.350029940Z [27/Jun/2026 16:53:08] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:10.496001060Z [27/Jun/2026 16:53:10] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:12.599849848Z [27/Jun/2026 16:53:12] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:14.720632201Z [27/Jun/2026 16:53:14] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:16.846325586Z [27/Jun/2026 16:53:16] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:18.971542679Z [27/Jun/2026 16:53:18] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:21.077744181Z [27/Jun/2026 16:53:21] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:23.244440665Z [27/Jun/2026 16:53:23] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:25.355847755Z [27/Jun/2026 16:53:25] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:27.483884748Z [27/Jun/2026 16:53:27] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:29.597922308Z [27/Jun/2026 16:53:29] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:31.763148239Z [27/Jun/2026 16:53:31] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:33.905654505Z [27/Jun/2026 16:53:33] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:36.017324893Z [27/Jun/2026 16:53:36] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:38.115234611Z [27/Jun/2026 16:53:38] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:40.242535117Z [27/Jun/2026 16:53:40] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:42.337195692Z [27/Jun/2026 16:53:42] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:44.447891754Z [27/Jun/2026 16:53:44] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:46.551302525Z [27/Jun/2026 16:53:46] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:48.690291595Z [27/Jun/2026 16:53:48] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:50.817364415Z [27/Jun/2026 16:53:50] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:52.948041436Z [27/Jun/2026 16:53:52] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:55.077146498Z [27/Jun/2026 16:53:55] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:57.212825075Z [27/Jun/2026 16:53:57] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:53:59.344675638Z [27/Jun/2026 16:53:59] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:01.476105371Z [27/Jun/2026 16:54:01] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:03.566426196Z [27/Jun/2026 16:54:03] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:05.702187580Z [27/Jun/2026 16:54:05] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:07.813795416Z [27/Jun/2026 16:54:07] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:09.942759368Z [27/Jun/2026 16:54:09] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:12.068507871Z [27/Jun/2026 16:54:12] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:14.214458393Z [27/Jun/2026 16:54:14] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:16.372119885Z [27/Jun/2026 16:54:16] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:18.500352883Z [27/Jun/2026 16:54:18] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:20.612127611Z [27/Jun/2026 16:54:20] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:22.766684907Z [27/Jun/2026 16:54:22] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:24.903821215Z [27/Jun/2026 16:54:24] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:27.009365508Z [27/Jun/2026 16:54:27] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:29.136435502Z [27/Jun/2026 16:54:29] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:31.282965952Z [27/Jun/2026 16:54:31] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:33.400111547Z [27/Jun/2026 16:54:33] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:35.527957328Z [27/Jun/2026 16:54:35] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:37.649970308Z [27/Jun/2026 16:54:37] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:39.816804512Z [27/Jun/2026 16:54:39] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:41.965636891Z [27/Jun/2026 16:54:41] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:44.084628137Z [27/Jun/2026 16:54:44] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:46.198459772Z [27/Jun/2026 16:54:46] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:48.367575414Z [27/Jun/2026 16:54:48] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:50.502397553Z [27/Jun/2026 16:54:50] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:52.638293316Z [27/Jun/2026 16:54:52] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:54.787765894Z [27/Jun/2026 16:54:54] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:56.942464243Z [27/Jun/2026 16:54:56] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:54:59.053888015Z [27/Jun/2026 16:54:59] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:01.182796080Z [27/Jun/2026 16:55:01] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:03.324592881Z [27/Jun/2026 16:55:03] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:05.471659626Z [27/Jun/2026 16:55:05] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:07.602649477Z [27/Jun/2026 16:55:07] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:09.743103200Z [27/Jun/2026 16:55:09] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:11.885451609Z [27/Jun/2026 16:55:11] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:14.038739073Z [27/Jun/2026 16:55:14] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:16.165601113Z [27/Jun/2026 16:55:16] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:18.278621141Z [27/Jun/2026 16:55:18] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:20.391001586Z [27/Jun/2026 16:55:20] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:22.519916456Z [27/Jun/2026 16:55:22] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:24.640611205Z [27/Jun/2026 16:55:24] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:26.790143908Z [27/Jun/2026 16:55:26] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:28.954371660Z [27/Jun/2026 16:55:28] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:31.080675820Z [27/Jun/2026 16:55:31] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:33.209398025Z [27/Jun/2026 16:55:33] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:35.337464314Z [27/Jun/2026 16:55:35] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:37.484774688Z [27/Jun/2026 16:55:37] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:39.600104574Z [27/Jun/2026 16:55:39] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:41.725672574Z [27/Jun/2026 16:55:41] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:43.842529254Z [27/Jun/2026 16:55:43] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:45.986608335Z [27/Jun/2026 16:55:45] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:48.113454248Z [27/Jun/2026 16:55:48] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:50.253281405Z [27/Jun/2026 16:55:50] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:52.377255732Z [27/Jun/2026 16:55:52] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:54.498166118Z [27/Jun/2026 16:55:54] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:56.631443067Z [27/Jun/2026 16:55:56] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:55:58.762974974Z [27/Jun/2026 16:55:58] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:56:00.884190082Z [27/Jun/2026 16:56:00] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:56:03.022213415Z [27/Jun/2026 16:56:03] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:56:05.146351417Z [27/Jun/2026 16:56:05] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:56:07.291121920Z [27/Jun/2026 16:56:07] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:56:09.425893737Z [27/Jun/2026 16:56:09] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:56:11.566522712Z [27/Jun/2026 16:56:11] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:56:13.679047070Z [27/Jun/2026 16:56:13] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:56:15.795268665Z [27/Jun/2026 16:56:15] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:56:17.920819721Z [27/Jun/2026 16:56:17] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:56:20.091113921Z [27/Jun/2026 16:56:20] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
simulator-1          | 2026-06-27T16:56:22.217042569Z [27/Jun/2026 16:56:22] "GET /api/gui/buttons/ HTTP/1.1" 200 2786
